2022-07-23 05:17:34,680 DEBUG   MainThread:20388 [config_util.py:dict_from_config_file():102] no default config file found in config-defaults.yaml
2022-07-23 06:29:21,152 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:29:23,139 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 06:29:23,139 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 06:29:33,163 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:29:38,264 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 06:29:38,265 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 06:29:46,786 DEBUG   SenderThread:20388 [sender.py:send():235] send: stats
2022-07-23 06:29:47,172 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:29:53,384 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 06:29:53,384 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 06:30:01,182 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:30:08,513 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 06:30:08,513 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 06:30:15,191 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:30:18,288 DEBUG   SenderThread:20388 [sender.py:send():235] send: stats
2022-07-23 06:30:23,647 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 06:30:23,648 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 06:30:29,201 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:30:38,769 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 06:30:38,769 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 06:30:43,210 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:30:49,802 DEBUG   SenderThread:20388 [sender.py:send():235] send: stats
2022-07-23 06:30:53,902 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 06:30:53,902 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 06:30:57,219 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:31:09,021 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 06:31:09,021 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 06:31:11,227 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:31:21,292 DEBUG   SenderThread:20388 [sender.py:send():235] send: stats
2022-07-23 06:31:24,165 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 06:31:24,165 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 06:31:25,239 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:31:37,246 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:31:39,247 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:31:39,288 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 06:31:39,288 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 06:31:51,255 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:31:52,857 DEBUG   SenderThread:20388 [sender.py:send():235] send: stats
2022-07-23 06:31:54,421 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 06:31:54,421 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 06:32:05,264 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:32:09,544 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 06:32:09,545 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 06:32:19,272 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:32:24,381 DEBUG   SenderThread:20388 [sender.py:send():235] send: stats
2022-07-23 06:32:24,666 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 06:32:24,666 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 06:32:33,280 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:32:39,785 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 06:32:39,785 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 06:32:47,289 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:32:54,906 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 06:32:54,907 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 06:32:55,899 DEBUG   SenderThread:20388 [sender.py:send():235] send: stats
2022-07-23 06:33:01,297 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:33:10,026 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 06:33:10,026 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 06:33:15,305 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:33:25,148 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 06:33:25,149 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 06:33:27,357 DEBUG   SenderThread:20388 [sender.py:send():235] send: stats
2022-07-23 06:33:29,313 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:33:40,269 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 06:33:40,269 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 06:33:43,322 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:33:55,392 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 06:33:55,392 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 06:33:57,331 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:33:58,861 DEBUG   SenderThread:20388 [sender.py:send():235] send: stats
2022-07-23 06:34:10,512 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 06:34:10,513 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 06:34:11,340 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:34:23,349 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:34:25,350 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:34:25,644 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 06:34:25,644 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 06:34:30,366 DEBUG   SenderThread:20388 [sender.py:send():235] send: stats
2022-07-23 06:34:37,357 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:34:40,764 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 06:34:40,764 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 06:34:51,365 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:34:55,888 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 06:34:55,888 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 06:35:01,677 DEBUG   SenderThread:20388 [sender.py:send():235] send: stats
2022-07-23 06:35:05,384 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:35:09,387 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:35:11,008 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 06:35:11,009 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 06:35:21,031 DEBUG   SenderThread:20388 [sender.py:send():235] send: files
2022-07-23 06:35:21,032 INFO    SenderThread:20388 [sender.py:_save_file():947] saving file media/images/viz_23_d66dd9ec250c72142757.png with policy now
2022-07-23 06:35:21,033 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: partial_history
2022-07-23 06:35:21,037 DEBUG   SenderThread:20388 [sender.py:send():235] send: history
2022-07-23 06:35:21,037 DEBUG   SenderThread:20388 [sender.py:send():235] send: summary
2022-07-23 06:35:21,046 INFO    SenderThread:20388 [sender.py:_save_file():947] saving file wandb-summary.json with policy end
2022-07-23 06:35:21,552 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/wandb-summary.json
2022-07-23 06:35:21,553 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:35:21,553 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_created():217] file/dir created: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/media/images/viz_23_d66dd9ec250c72142757.png
2022-07-23 06:35:21,554 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/media/images
2022-07-23 06:35:21,561 INFO    Thread-40 :20388 [upload_job.py:push():137] Uploaded file /tmp/tmpjx9t74ydwandb/1hmlsy00-media/images/viz_23_d66dd9ec250c72142757.png
2022-07-23 06:35:23,553 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:35:26,351 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 06:35:26,351 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 06:35:35,193 DEBUG   SenderThread:20388 [sender.py:send():235] send: stats
2022-07-23 06:35:37,562 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:35:41,473 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 06:35:41,473 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 06:35:51,571 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:35:56,613 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 06:35:56,613 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 06:36:05,580 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:36:06,782 DEBUG   SenderThread:20388 [sender.py:send():235] send: stats
2022-07-23 06:36:11,741 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 06:36:11,741 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 06:36:19,590 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:36:26,860 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 06:36:26,860 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 06:36:33,599 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:36:38,337 DEBUG   SenderThread:20388 [sender.py:send():235] send: stats
2022-07-23 06:36:41,978 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 06:36:41,978 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 06:36:47,608 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:36:57,138 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 06:36:57,138 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 06:36:59,616 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:37:01,617 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:37:09,756 DEBUG   SenderThread:20388 [sender.py:send():235] send: stats
2022-07-23 06:37:12,259 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 06:37:12,259 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 06:37:13,625 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:37:27,382 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 06:37:27,382 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 06:37:27,633 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:37:41,346 DEBUG   SenderThread:20388 [sender.py:send():235] send: stats
2022-07-23 06:37:41,649 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:37:42,507 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 06:37:42,507 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
